pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,792,affine@direct,1.53,35.338,32.729,0.000,0.000,0.000,0.037,30.220,28.645,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,1115,affine@direct,1.52,21.267,16.876,0.000,0.000,0.074,0.148,24.693,21.719,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,629,affine@direct,1.53,50.305,49.351,0.000,0.056,0.056,0.056,44.543,42.782,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,1226,homography@direct,1.50,23.145,22.261,0.000,0.000,0.000,0.056,20.875,18.664,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,2443,affine@direct,1.48,19.668,18.071,0.000,0.000,0.000,0.167,20.502,18.017,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,599,affine@direct,1.49,40.444,36.878,0.000,0.000,0.000,0.037,39.089,39.079,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,1636,affine@direct,1.56,24.631,21.024,0.000,0.000,0.000,0.074,24.037,21.611,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,2270,homography@direct,1.50,23.551,21.478,0.000,0.000,0.037,0.148,23.704,19.378,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,881,affine@direct,1.51,27.440,31.492,0.000,0.000,0.056,0.111,24.600,26.148,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,1425,affine@direct,1.57,18.318,19.649,0.056,0.111,0.111,0.222,19.664,20.295,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,18,10000,2308,affine@direct,1.50,20.019,16.184,0.000,0.000,0.056,0.167,21.381,16.566,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,695,affine@direct,1.54,30.693,32.532,0.000,0.000,0.037,0.148,28.119,27.093,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,2162,affine@direct,1.54,23.178,19.857,0.000,0.037,0.074,0.074,21.961,18.707,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,ma_roma_ft,pyramid_v2,1.0000,1.00000,27,10000,2313,affine@direct,1.48,21.577,15.912,0.000,0.037,0.074,0.148,19.692,17.272,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#0,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.9319,0.42058,51,10000,9878,homography@direct,1.11,1.373,1.291,0.373,0.980,1.000,1.000,2.058,1.759,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#1,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.9942,0.95459,46,10000,9655,homography@direct,0.98,1.921,1.823,0.261,0.870,0.957,1.000,1.303,1.219,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#2,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.9669,0.96694,53,10000,4897,affine@direct,1.00,12.679,7.126,0.132,0.453,0.472,0.509,10.190,3.263,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#3,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.4887,0.71330,54,10000,2591,affine@direct,2.12,8.807,7.093,0.000,0.093,0.315,0.704,8.338,6.838,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#4,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.4867,0.71002,54,10000,5041,homography@direct+zoom,3.13,9.643,6.686,0.000,0.111,0.315,0.611,8.330,6.648,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#5,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.4856,0.71002,54,10000,4283,homography@direct,1.91,9.870,8.431,0.019,0.093,0.204,0.611,9.518,8.926,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#6,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,ma_roma_ft,pyramid_v2,0.4856,0.71002,54,10000,1979,homography@direct,1.78,11.989,11.324,0.000,0.037,0.130,0.463,12.083,10.382,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,14,10000,829,homography@direct,1.18,106.046,85.174,0.000,0.000,0.000,0.000,77.085,43.649,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,14,10000,601,affine@direct,1.17,67.435,40.261,0.000,0.000,0.000,0.143,55.935,34.685,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,14,10000,374,affine@direct,1.27,69.676,64.089,0.000,0.000,0.000,0.000,63.081,53.377,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,15,10000,880,affine@direct,1.14,76.898,56.155,0.000,0.000,0.000,0.067,45.982,31.315,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,15,10000,662,homography@direct,1.15,97.165,93.495,0.000,0.000,0.000,0.067,62.517,45.658,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,15,10000,732,affine@direct,1.26,66.102,38.916,0.000,0.000,0.000,0.000,55.160,40.071,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,19,10000,555,homography@direct,1.17,152.106,115.187,0.000,0.000,0.000,0.053,70.962,67.838,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,19,10000,436,affine@direct,1.18,75.746,38.390,0.000,0.053,0.053,0.158,61.597,25.275,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.6256,5.42118,19,10000,679,homography@direct,1.27,100.726,78.488,0.000,0.053,0.053,0.105,70.842,65.656,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#0,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.9966,1.00000,46,10000,7816,homography@direct,0.53,2.073,1.648,0.130,0.804,0.957,1.000,2.328,1.720,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#1,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.9966,1.00000,47,10000,9996,affine@direct,0.48,1.838,1.515,0.255,0.851,0.957,1.000,1.809,1.378,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#2,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,ma_roma_ft,pyramid_v2,0.6051,0.60715,38,10000,7708,homography@direct,0.94,1.516,1.288,0.342,0.895,0.974,1.000,1.280,1.128,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#0,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,ma_roma_ft,pyramid_v2,0.9911,0.99115,59,10000,4017,homography@direct,1.73,8.933,7.188,0.017,0.136,0.237,0.644,7.974,5.851,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#1,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,ma_roma_ft,pyramid_v2,0.8824,3.01599,100,10000,1578,affine@direct,1.27,25.121,21.656,0.000,0.030,0.090,0.280,17.280,12.823,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#2,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,ma_roma_ft,pyramid_v2,0.8824,3.01599,100,10000,1435,affine@direct,1.28,26.547,19.119,0.020,0.030,0.100,0.300,18.785,12.636,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#3,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,ma_roma_ft,pyramid_v2,0.8746,2.98929,129,10000,1595,affine@direct,1.26,26.566,17.097,0.008,0.054,0.124,0.287,20.441,13.281,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#4,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,ma_roma_ft,pyramid_v2,0.8746,2.98929,129,10000,1366,affine@direct,1.28,36.937,20.383,0.000,0.008,0.047,0.209,27.835,15.554,ok,
