backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_sift,0.5,2,True,,0.7828461214994712,0.8025310564869566,1.0,1.0,1.0,1.0,58,5001,1.5486036060610786,homography
pyramid_sift,0.5,3,True,,0.7895472113392923,0.7893690861503864,1.0,1.0,1.0,1.0,58,5373,1.5428895900258794,affine
pyramid_sift,0.5,4,True,,0.8173286417049768,0.8431964700947848,1.0,1.0,1.0,1.0,58,5219,1.4971144810551777,homography
pyramid_sift,0.5,5,True,,0.7843013263266723,0.7881060030334687,1.0,1.0,1.0,1.0,58,5220,1.574819510919042,homography
pyramid_sift,0.5,6,True,,0.836717135932428,0.8368968767107343,1.0,1.0,1.0,1.0,58,5089,1.5079076380934566,affine
pyramid_sift,0.5,7,True,,0.8265988458404776,0.826775430067836,1.0,1.0,1.0,1.0,58,5138,1.4970315489917994,affine
pyramid_sift,0.25,0,True,,0.5304502299453157,0.5302437694885699,1.0,1.0,1.0,1.0,58,7225,1.6154946780297905,affine
pyramid_sift,0.25,1,True,,0.5199631711726337,0.519945598729584,1.0,1.0,1.0,1.0,58,7202,1.6163088550092652,affine
pyramid_sift,0.25,2,True,,0.5005478639541067,0.5009918617395555,1.0,1.0,1.0,1.0,58,7076,1.680637079058215,affine
pyramid_sift,0.25,3,True,,0.5124754567284542,0.5118653529843715,1.0,1.0,1.0,1.0,58,7104,1.6513680309290066,affine
pyramid_sift,0.25,4,True,,0.4950686593839954,0.49536744029927493,1.0,1.0,1.0,1.0,58,7215,1.6549810449359939,affine
pyramid_sift,0.25,5,True,,0.5377011898921514,0.5378149204194986,1.0,1.0,1.0,1.0,58,7087,1.6572940950281918,affine
pyramid_sift,0.25,6,True,,0.5151422318303875,0.5156220605682434,1.0,1.0,1.0,1.0,58,7492,1.65759210602846,affine
pyramid_sift,0.25,7,True,,0.5259716167679626,0.541612024232135,1.0,1.0,1.0,1.0,58,6935,1.6241357199614868,homography
pyramid_sift,0.1,0,True,,0.09982716982291466,0.09973641959860949,1.0,1.0,1.0,1.0,49,4663,1.4164835669798777,affine
pyramid_sift,0.1,1,True,,0.09512917907964782,0.09511778054507039,1.0,1.0,1.0,1.0,49,4258,1.4048816219437867,affine
pyramid_sift,0.1,2,True,,0.10113676596498161,0.10129716510085,1.0,1.0,1.0,1.0,49,4491,1.4005570580484346,affine
pyramid_sift,0.1,3,True,,0.10424009587359769,0.10428163611501025,1.0,1.0,1.0,1.0,49,4680,1.4496547939488664,affine
pyramid_sift,0.1,4,True,,0.10444655284680243,0.10431035198883534,1.0,1.0,1.0,1.0,49,4233,1.3670596330193803,affine
pyramid_sift,0.1,5,True,,0.0978483880910414,0.09784173550439715,1.0,1.0,1.0,1.0,49,4826,1.413095306023024,affine
pyramid_sift,0.1,6,True,,0.10369505011274883,0.10383131093202318,1.0,1.0,1.0,1.0,49,4708,1.4197983510093763,affine
pyramid_sift,0.1,7,True,,0.09918559550458136,0.09925245232881541,1.0,1.0,1.0,1.0,49,4655,1.4109465510118753,affine
pyramid_sift,0.05,0,True,,0.03998501996675878,0.03967329082995369,1.0,1.0,1.0,1.0,49,2684,1.194823291967623,affine
pyramid_sift,0.05,1,True,,0.040315340507743644,0.04022582168741301,1.0,1.0,1.0,1.0,49,2672,1.2142754980595782,affine
pyramid_sift,0.05,2,True,,0.0493063990281207,0.049141329668089484,1.0,1.0,1.0,1.0,49,2888,1.1901582300197333,affine
pyramid_sift,0.05,3,True,,0.043352046577776575,0.043073181914653105,1.0,1.0,1.0,1.0,49,2756,1.2031652999576181,affine
pyramid_sift,0.05,4,True,,0.053200003530801857,0.05317579901438964,1.0,1.0,1.0,1.0,49,2726,1.1820782660506666,affine
pyramid_sift,0.05,5,True,,0.04679890837296847,0.046005232118113214,1.0,1.0,1.0,1.0,49,2903,1.2397139660315588,affine
pyramid_sift,0.05,6,True,,0.046104408729597285,0.0456338456901471,1.0,1.0,1.0,1.0,49,2843,1.2297466810559854,affine
