backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_sift,0.02,5,True,,1887.4422228347776,554.4806432481471,0.0,0.0,0.0,0.0,49,693,1.0954476620536298,homography
pyramid_sift,0.02,6,True,,566.247138241265,297.4696859311621,0.0,0.0,0.0,0.0,49,768,1.084822527016513,homography
pyramid_sift,0.02,7,True,,695.8738890412462,589.9442018490716,0.0,0.0,0.0,0.0,49,802,1.104049270041287,affine
pyramid_loftr,0.5,0,True,,467.4220301686411,476.76302836037803,0.0,0.0,0.0,0.0,58,3270,0.9962758410256356,homography
pyramid_loftr,0.5,1,True,,323.49607181136,325.10048564129954,0.0,0.0,0.0,0.0,58,3406,0.5716088250046596,homography
pyramid_loftr,0.5,2,True,,460.8806413415988,468.9913486178875,0.0,0.0,0.0,0.0,58,3705,0.5746806199895218,affine
pyramid_loftr,0.5,3,True,,3144.6062338946113,335.2467391564054,0.0,0.015625,0.015625,0.015625,58,3351,0.5705053000710905,homography
pyramid_loftr,0.5,4,True,,422.51165650205155,374.80057691473985,0.0,0.0,0.0,0.0,58,3068,0.573220307007432,affine
pyramid_loftr,0.5,5,True,,446.07041908010456,455.709009657372,0.0,0.0,0.0,0.0,58,3275,0.571989823016338,homography
pyramid_loftr,0.5,6,True,,333.7199031433705,336.1844179328788,0.0,0.0,0.0,0.0,58,3212,0.5697172640357167,affine
pyramid_loftr,0.5,7,True,,461.6531280246728,454.4322031377231,0.0,0.0,0.0,0.0,58,3415,0.5714993060100824,homography
pyramid_loftr,0.25,0,True,,321.2796594330574,314.6785321425079,0.0,0.0,0.0,0.0,58,3598,0.5707182809710503,affine
pyramid_loftr,0.25,1,True,,581.7567579580175,447.9445399097009,0.0,0.0,0.0,0.0,58,3968,0.5744914009701461,homography
pyramid_loftr,0.25,2,True,,325.8518389024364,296.1294609144267,0.0,0.0,0.0,0.0,58,3724,0.5706185710150748,affine
pyramid_loftr,0.25,3,True,,537.9146392147902,463.29920622780094,0.0,0.0,0.0,0.0,58,4019,0.5706479719374329,homography
pyramid_loftr,0.25,4,True,,282.9802963233123,268.07925197610416,0.0,0.0,0.0,0.0,58,3685,0.5729762701084837,affine
pyramid_loftr,0.25,5,True,,383.5621196031693,346.52462759189507,0.0,0.0,0.0,0.0,58,3659,0.5790036179823801,affine
pyramid_loftr,0.25,6,True,,450.97259798917867,433.1598885613559,0.0,0.0,0.0,0.0,58,3701,0.5726988419191912,affine
pyramid_loftr,0.25,7,True,,568.8856631915045,474.8346154487447,0.0,0.0,0.0,0.0,58,3712,0.5745006520301104,homography
pyramid_loftr,0.1,0,True,,724.3405981739784,472.67891676278725,0.0,0.0,0.0,0.0,49,3431,0.48604231409262866,homography
pyramid_loftr,0.1,1,True,,376.6041364518021,358.8569081566819,0.0,0.0,0.0,0.0,49,3707,0.48149430798366666,affine
pyramid_loftr,0.1,2,True,,2244.1350754988907,558.9996042369839,0.0,0.0,0.0,0.0,49,3341,0.48474833101499826,homography
pyramid_loftr,0.1,3,True,,1034.4674154170211,351.4301494170957,0.0,0.0,0.0,0.0,49,3643,0.482996131060645,homography
pyramid_loftr,0.1,4,True,,2551.896848193739,478.9655126778405,0.0,0.0,0.0,0.0,49,3295,0.4861986740725115,homography
pyramid_loftr,0.1,5,True,,1947.3994478210934,393.4492173390138,0.0,0.0,0.0,0.0,49,3726,0.48365702701266855,homography
pyramid_loftr,0.1,6,True,,305.3116972242427,297.07856361221775,0.0,0.0,0.0,0.0,49,3532,0.48498927999753505,affine
pyramid_loftr,0.1,7,True,,187.5201684537996,178.1337311693673,0.0,0.0,0.0,0.0,49,3485,0.4855194769334048,affine
pyramid_loftr,0.05,0,True,,352.69135090790826,316.60671108299675,0.0,0.0,0.0,0.0,49,4123,0.4856406769249588,affine
pyramid_loftr,0.05,1,True,,418.05591308062543,403.79652372631136,0.0,0.0,0.0,0.0,49,3760,0.4844176230253652,affine
pyramid_loftr,0.05,2,True,,320.0096204376548,319.85424252555106,0.0,0.0,0.0,0.0,49,4040,0.48378094704821706,affine
pyramid_loftr,0.05,3,True,,796.3023149016406,610.6262520097789,0.0,0.0,0.0,0.0,49,3743,0.4840398959349841,homography
