pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,779,636,homography,12.87,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,714,358,affine,9.11,73.693,69.963,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,672,347,affine,11.36,73.688,69.961,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,769,716,homography+mmi,7.41,106.233,123.504,0.000,0.000,0.000,0.059,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,718,628,homography+mmi,8.12,149.864,139.061,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,829,367,homography+mmi,7.16,185.447,194.264,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,645,350,homography+mmi,8.23,155.345,166.634,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,678,634,homography,11.69,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,708,677,homography+mmi,14.57,73.607,69.897,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,635,368,homography,10.21,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,632,357,affine,11.45,73.686,69.960,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,676,630,homography+mmi,7.33,189.289,152.574,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,738,689,homography,10.82,187.492,194.119,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,625,367,homography+mmi,7.24,189.272,152.568,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,634,359,homography+mmi,8.00,187.288,187.439,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,640,363,affine,12.71,73.690,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,648,372,affine,14.04,73.687,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#18,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,701,622,homography+mmi,12.95,73.828,70.046,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#19,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,595,335,affine,13.08,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#20,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,635,370,homography,14.87,187.492,194.119,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#21,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,655,367,homography,11.34,187.490,194.120,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#22,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,714,638,homography+mmi,15.54,187.566,194.160,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#23,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,593,338,affine,12.59,187.492,194.119,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#24,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,631,341,affine,13.07,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#25,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,630,358,affine,12.22,73.689,69.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#26,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,594,336,affine,11.07,73.691,69.963,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#27,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,24,800,768,homography+mmi,12.34,73.696,70.055,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#28,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,635,348,homography+mmi,14.10,187.322,193.747,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#29,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,634,353,homography+mmi,7.89,203.223,194.602,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#30,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,594,339,homography+mmi,8.37,192.722,155.162,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#31,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,17,814,767,homography+mmi,6.46,187.351,194.111,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,844,734,affine,7.97,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,680,344,affine,10.06,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,682,349,affine,8.87,59.226,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,679,342,affine,12.30,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,698,346,affine,10.50,59.227,59.468,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,800,672,affine,10.46,59.222,59.460,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,737,601,homography,8.44,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,705,365,affine,14.68,59.226,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,698,359,affine,13.51,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,743,599,affine,16.06,59.227,59.468,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,766,647,homography+mmi,9.03,59.220,59.458,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,725,365,affine,16.48,59.227,59.468,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,673,340,homography+mmi,9.50,59.140,59.396,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,722,361,affine,13.79,59.225,59.465,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,717,360,affine,8.74,59.227,59.467,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,sift,classical,1.0000,1.00000,13,755,620,affine,15.28,59.226,59.466,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,955,947,homography,42.43,510.141,509.979,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,878,836,affine,43.64,510.141,509.979,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,851,810,affine,42.69,510.141,509.979,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,947,944,affine,38.67,434.075,434.201,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,870,828,affine,27.89,434.076,434.203,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,858,820,homography,36.63,434.076,434.203,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,855,829,affine,50.26,510.121,509.953,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,906,887,affine,42.90,510.136,509.972,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,844,814,affine,45.17,510.128,509.962,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,851,831,affine,51.31,434.071,434.196,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,894,882,affine,44.20,434.076,434.203,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,861,822,affine,43.60,434.077,434.203,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,843,818,affine,40.86,510.141,509.979,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,873,835,affine,34.90,510.141,509.979,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,18,873,869,homography+mmi,39.59,510.070,509.886,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,847,820,affine,45.97,434.084,434.212,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,867,833,homography,34.34,434.079,434.206,0.000,0.000,0.000,0.000,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,sift,classical,1.0000,1.00000,27,873,864,affine,39.63,434.069,434.193,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#0,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.9319,0.42058,51,21,5,homography+mmi,21.33,923.049,693.246,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#1,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.9942,0.95459,46,426,216,homography+mmi,13.23,4.556,1.797,0.283,0.543,0.543,0.848,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#2,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.9669,0.96694,53,70,17,homography+mmi,8.77,11.029,2.230,0.189,0.547,0.566,0.604,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#3,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.4887,0.71330,54,28,5,homography+mmi,13.76,1568.781,1567.329,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#4,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.4867,0.71002,54,30,5,homography+mmi,12.60,1938.530,1881.560,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#5,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.4856,0.71002,54,16,5,homography+mmi,18.37,2147.600,1915.300,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#6,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,sift,classical,0.4856,0.71002,54,13,4,homography+mmi,10.71,3561.705,3453.698,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,14,38,4,homography+mmi,7.33,1626.428,1354.913,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,14,36,5,homography+mmi,6.35,3363.359,3033.595,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,14,99,6,homography+mmi,5.80,2334.378,881.430,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,15,29,4,homography+mmi,5.70,1615.464,1611.594,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,15,73,6,homography+mmi,7.44,1939.725,1465.706,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,15,90,4,homography+mmi,6.07,2595.657,1279.670,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,19,51,5,homography+mmi,7.01,2271.996,2228.714,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,19,55,4,homography+mmi,8.48,3518.542,3295.185,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,classical,0.6256,5.42118,19,108,4,homography+mmi,5.86,2549.830,2794.078,0.000,0.000,0.000,0.000,,,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#0,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,classical,0.9966,1.00000,46,9,4,homography+mmi,0.41,58.123,56.723,0.000,0.000,0.000,0.022,,,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#1,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,classical,,,47,,,,,,,,,,,,,failed,matcher returned only 0 correspondences (<4)
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#2,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,classical,0.6051,0.60715,38,11,7,homography+mmi,0.50,1.511,1.215,0.316,0.921,0.974,1.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#0,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,classical,0.9911,0.99115,59,1170,559,homography+mmi,13.45,8.942,5.462,0.068,0.220,0.458,0.661,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#1,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,classical,0.8824,3.01599,100,177,6,homography+mmi,8.50,2218.729,2106.846,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#2,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,classical,0.8824,3.01599,100,130,5,homography+mmi,11.66,4861.219,4974.380,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#3,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,classical,0.8746,2.98929,129,208,6,homography+mmi,11.30,7008.830,5922.462,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#4,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,classical,0.8746,2.98929,129,120,6,homography+mmi,8.39,4277.099,3859.369,0.000,0.000,0.000,0.000,,,ok,
