pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,sift,direct,0.6256,5.42118,19,108,4,affine,3.95,2557.324,2636.919,0.000,0.000,0.000,0.000,,,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#0,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,direct,0.9966,1.00000,46,9,4,homography,0.03,68.362,70.166,0.000,0.000,0.000,0.022,,,ok,
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#1,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,direct,,,47,,,,,,,,,,,,,failed,only 0 correspondences
eval_Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization_0#2,DislocationCharacterization,Ti3AlC2-MAX-Phase_TEM_DislocationCharacterization,sift,direct,0.6051,0.60715,38,11,7,affine,0.02,2.148,1.806,0.132,0.789,0.974,1.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#0,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,direct,0.9911,0.99115,59,1170,559,affine,8.77,8.935,5.531,0.068,0.220,0.441,0.627,8.736,6.545,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#1,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,direct,0.8824,3.01599,100,177,6,affine,4.74,2268.686,2361.525,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#2,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,direct,0.8824,3.01599,100,130,5,homography,4.72,4850.695,4840.505,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#3,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,direct,0.8746,2.98929,129,208,6,affine,4.78,6472.481,6190.313,0.000,0.000,0.000,0.000,,,ok,
eval_X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice_0#4,SameSlice,X2CrNi12-Ferritic_SEM-SE-Stitch_EBSD_Fatigue-SameSlice,sift,direct,0.8746,2.98929,129,120,6,affine,4.72,5694.492,4925.916,0.000,0.000,0.000,0.000,,,ok,
eval_5842WCu-Spalled_SEM-SE_SEM-BSE_Multiscale_0#0,Multiscale,5842WCu-Spalled_SEM-SE_SEM-BSE_Multiscale,loftr,direct,0.2308,0.05769,19,124,8,homography,0.48,31.466,18.672,0.000,0.053,0.158,0.263,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.8729,0.32023,37,220,4,affine,0.29,1158.680,1035.891,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.8729,0.32023,37,246,4,affine,0.27,627.827,529.204,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_0#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.8729,0.32023,37,327,55,affine,0.26,11.264,10.642,0.000,0.054,0.189,0.459,14.393,14.091,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9104,0.35657,39,188,8,homography,0.24,53.624,56.720,0.000,0.000,0.000,0.051,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9104,0.35657,39,173,4,affine,0.25,528.770,488.658,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9104,0.35657,39,414,52,affine,0.24,8.387,7.641,0.026,0.051,0.179,0.692,11.333,10.359,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.7688,0.35658,37,271,18,affine,0.23,17.904,16.152,0.000,0.000,0.054,0.270,23.583,19.548,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.7688,0.35658,37,169,4,affine,0.23,436.627,429.404,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.7688,0.35658,37,486,61,homography,0.23,6.832,6.106,0.000,0.162,0.351,0.784,7.482,6.955,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.0113,0.02806,42,170,5,homography,0.25,77.980,71.610,0.000,0.000,0.000,0.024,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.0113,0.02806,42,187,4,affine,0.25,1767.509,1436.930,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.0113,0.02806,42,346,7,affine,0.25,72.292,72.607,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9303,0.35637,53,227,16,homography,0.25,27.352,24.354,0.000,0.019,0.038,0.075,18.370,17.332,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9303,0.35637,53,183,5,homography,0.25,2882.268,856.738,0.000,0.000,0.000,0.000,,,ok,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,loftr,direct,0.9303,0.35637,53,721,123,affine,0.26,6.441,5.329,0.038,0.245,0.491,0.792,7.559,7.220,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.9991,1.95136,41,118,5,affine,0.21,1759.073,1597.376,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.9991,1.95136,41,29,4,affine,0.21,1379.559,1370.630,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.7358,0.29986,34,241,8,affine,0.29,822.832,851.921,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.7358,0.29986,34,96,5,homography,0.28,463.782,494.554,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.8165,0.83614,58,177,5,affine,0.23,1445.195,1491.810,0.000,0.000,0.000,0.000,,,ok,
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,loftr,direct,0.8165,0.83614,58,51,4,affine,0.23,18236.051,19170.834,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,loftr,direct,0.6164,1.09526,14,184,12,homography,0.09,22.791,14.994,0.000,0.071,0.071,0.214,16.663,16.386,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#1,Multiscale,CoNi-AM67_OM-SEM_Multiscale,loftr,direct,0.6164,1.09526,14,138,5,homography,0.09,1313.007,905.221,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_OM-SEM_Multiscale_0#2,Multiscale,CoNi-AM67_OM-SEM_Multiscale,loftr,direct,0.1364,0.13591,11,77,5,homography,0.13,892.823,607.542,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,66,6,homography,0.05,455.509,546.814,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,58,5,affine,0.05,808.107,805.412,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,75,8,affine,0.06,54.497,43.951,0.000,0.000,0.059,0.118,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,281,6,affine,0.06,488.652,487.486,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,218,5,affine,0.06,748.774,685.500,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_0#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.6759,2.88000,17,206,7,homography,0.06,1074.652,380.473,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,61,5,homography,0.05,746.008,757.212,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,46,5,homography,0.05,1406.036,1467.317,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,80,9,homography,0.05,545.718,427.475,0.000,0.000,0.071,0.071,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,115,5,homography,0.05,8041.933,733.932,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,129,6,affine,0.05,270.111,272.390,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_1#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,14,106,6,homography,0.05,121899.938,648.055,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,65,4,affine,0.05,1225.395,1235.791,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,44,4,affine,0.05,1780.281,1773.278,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#2,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,55,4,affine,0.05,586.751,603.277,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#3,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,123,4,affine,0.05,559.645,394.434,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#4,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,147,5,affine,0.05,154.603,130.643,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,loftr,direct,0.5503,2.88000,18,104,5,affine,0.05,601.785,653.588,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM90_OM-SEM_Multiscale,loftr,direct,0.4811,6.20943,11,49,4,affine,0.03,629.886,546.178,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_OM-SEM_Multiscale_0#1,Multiscale,CoNi-AM90_OM-SEM_Multiscale,loftr,direct,0.4140,0.84393,8,194,5,homography,0.09,10333.135,1805.007,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#0,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,127,6,homography,0.24,640.392,423.588,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#1,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,121,5,homography,0.23,1053.163,795.028,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#2,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,218,10,affine,0.26,539.667,595.869,0.000,0.000,0.000,0.000,532.900,593.410,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#3,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,127,6,homography,0.23,1499.918,638.956,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#4,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,132,7,homography,0.24,540.966,592.264,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#5,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,209,7,affine,0.26,636.651,641.435,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#6,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,142,5,affine,0.24,771.767,725.111,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#7,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,138,5,affine,0.23,534.349,557.277,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#8,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,198,8,homography,0.28,528.613,278.114,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#9,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,153,5,homography,0.23,2276.109,1317.326,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#10,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,146,5,homography,0.23,891.907,729.265,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#11,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,191,6,homography,0.27,993.962,724.075,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#12,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,151,4,affine,0.23,979.765,878.294,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#13,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,146,4,affine,0.23,849.165,767.668,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#14,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,175,6,affine,0.26,636.677,651.868,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#15,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,32,5,homography,0.23,791.206,577.984,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#16,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,32,5,homography,0.23,579.730,599.704,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#17,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,149,8,homography,0.26,3233.223,722.976,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#18,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,82,4,affine,0.24,626.931,649.160,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#19,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,77,5,affine,0.23,614.693,618.756,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#20,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,114,5,homography,0.27,573.203,614.945,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#21,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,107,4,affine,0.23,508.092,461.980,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#22,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,104,4,affine,0.23,616.314,529.735,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#23,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,135,4,affine,0.26,918.628,884.558,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#24,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,119,5,affine,0.23,1103.142,991.060,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#25,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,109,4,affine,0.23,991.742,825.402,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning_0#26,SlipPartitioning,CoNi-AM90_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,0.3692,0.04134,20,127,5,homography,0.26,1580.371,512.469,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,374,84,affine,0.21,2.257,1.922,0.234,0.660,0.979,1.000,7.679,6.883,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,391,82,affine,0.21,2.436,2.177,0.085,0.681,0.979,1.000,4.843,4.755,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,195,15,affine,0.25,12.634,11.643,0.000,0.021,0.128,0.383,14.854,12.452,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#3,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,127,5,homography,0.22,804.472,503.332,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#4,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,111,8,homography,0.21,498.358,533.009,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#5,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,loftr,direct,0.9513,0.10851,47,167,5,affine,0.25,565.605,484.007,0.000,0.000,0.000,0.000,,,ok,
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,loftr,direct,0.9286,1.85714,61,384,46,homography,0.05,28.565,25.839,0.033,0.066,0.115,0.262,28.193,25.759,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.5592,5.12007,22,259,9,homography,0.07,71.972,50.430,0.000,0.000,0.000,0.091,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.5592,5.12007,33,274,9,homography,0.08,42.689,39.054,0.000,0.000,0.000,0.030,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.5592,5.12007,46,238,6,affine,0.08,220.686,223.297,0.000,0.000,0.000,0.000,,,ok,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.5592,5.12007,44,250,8,affine,0.08,56.128,50.428,0.000,0.000,0.000,0.068,,,ok,
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#0,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#1,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#2,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning_0#3,SlipPartitioning,In718-PrecipitationStrengthened_SEM-DIC_EBSD_SlipPartitioning,loftr,direct,,,56,,,,,,,,,,,,,failed,only 0 correspondences
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6667,1.00000,20,124,13,affine,0.05,498.262,505.218,0.000,0.000,0.000,0.000,506.951,514.689,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.9226,0.46130,39,124,7,affine,0.04,265.903,286.190,0.000,0.000,0.000,0.000,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.9226,0.46130,39,149,9,affine,0.04,296.250,256.288,0.000,0.000,0.000,0.000,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#3,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.9226,0.46130,39,116,7,homography,0.04,269.564,231.267,0.000,0.000,0.000,0.000,,,ok,
