pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.3330,0.35657,39,10000,56,homography@direct,1.55,1813.948,1531.686,0.000,0.000,0.000,0.000,1300.694,1147.242,ok,,0.1,0.1000,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2355,0.35657,39,10000,29,homography,0.73,1653.847,1630.566,0.000,0.000,0.000,0.000,2268.014,2067.187,ok,,0.05,0.0500,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2355,0.35657,39,10000,61,homography@direct,0.78,3558.291,2257.925,0.000,0.000,0.000,0.000,4117.409,3487.210,ok,,0.05,0.0500,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1489,0.35657,39,10000,68,homography,0.72,2963.372,1707.344,0.000,0.000,0.000,0.000,1421.838,1394.736,ok,,0.02,0.0200,0
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1489,0.35657,39,10000,274,affine@tile,33.72,2617.451,2625.261,0.000,0.000,0.000,0.000,2711.182,2708.097,ok,,0.02,0.0200,0
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.7445,0.35657,39,10000,8701,affine,1.05,4.610,4.703,0.103,0.282,0.564,1.000,6.933,4.600,ok,,0.5,0.5000,18
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.7445,0.35657,39,10000,8686,affine@direct,1.17,4.583,4.565,0.128,0.282,0.538,1.000,8.825,5.002,ok,,0.5,0.5000,18
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.5264,0.35657,39,10000,9167,homography,0.88,5.147,5.433,0.077,0.282,0.436,0.974,16.004,11.718,ok,,0.25,0.2500,10
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.5264,0.35657,39,10000,9245,homography@direct+zoom,2.74,4.996,4.921,0.000,0.308,0.538,0.974,14.147,10.337,ok,,0.25,0.2500,10
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.3330,0.35657,39,10000,130,homography,0.75,2985.990,1494.474,0.000,0.000,0.000,0.000,1140.400,1113.272,ok,,0.1,0.1000,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.3330,0.35657,39,10000,9403,homography@direct+zoom,3.06,10.458,8.477,0.000,0.154,0.282,0.590,66.390,59.853,ok,,0.1,0.1000,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2355,0.35657,39,10000,63,homography,0.72,2275.802,2190.988,0.000,0.000,0.000,0.000,2298.187,2125.852,ok,,0.05,0.0500,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2355,0.35657,39,10000,50,homography@direct,1.45,2496.586,1817.503,0.000,0.000,0.000,0.000,1661.307,1585.865,ok,,0.05,0.0500,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1489,0.35657,39,10000,145,affine,0.69,2484.046,2433.920,0.000,0.000,0.000,0.000,2535.801,2434.273,ok,,0.02,0.0200,0
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_1#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1489,0.35657,39,10000,164,homography@direct,1.31,1818.212,1757.937,0.000,0.000,0.000,0.000,2230.735,2031.239,ok,,0.02,0.0200,0
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.6467,0.35658,37,10000,5661,affine,1.15,4.590,3.984,0.027,0.297,0.595,1.000,11.864,6.767,ok,,0.5,0.5001,20
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.6467,0.35658,37,10000,5621,affine@direct,1.25,4.494,3.884,0.027,0.297,0.622,1.000,11.460,6.587,ok,,0.5,0.5001,20
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.4573,0.35658,37,10000,37,homography,0.92,1432.408,1482.436,0.000,0.000,0.000,0.000,1428.257,1480.141,ok,,0.25,0.2500,11
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.4573,0.35658,37,10000,76,affine@direct,1.99,2344.584,2395.447,0.000,0.000,0.000,0.000,2369.586,2387.606,ok,,0.25,0.2500,11
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2892,0.35658,37,10000,55,homography,0.82,5055.309,2588.025,0.000,0.000,0.000,0.000,2266.426,2264.170,ok,,0.1,0.1000,6
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2892,0.35658,37,10000,89,affine@tile,9.50,3844.749,4011.298,0.000,0.000,0.000,0.000,3829.686,3967.931,ok,,0.1,0.1000,6
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2045,0.35658,37,10000,82,affine,0.76,2431.424,2427.356,0.000,0.000,0.000,0.000,2356.163,2410.623,ok,,0.05,0.0500,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2045,0.35658,37,10000,78,affine@direct,0.78,6592.504,5622.993,0.000,0.000,0.000,0.000,6792.630,5860.878,ok,,0.05,0.0500,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1294,0.35658,37,10000,68,homography,0.74,2150.129,2120.109,0.000,0.000,0.000,0.000,2156.579,2164.124,ok,,0.02,0.0200,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1294,0.35658,37,10000,258,homography@tile,32.20,1737.550,1525.921,0.000,0.000,0.000,0.000,1431.257,1485.054,ok,,0.02,0.0200,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.6467,0.35658,37,10000,9137,affine,1.08,3.991,4.067,0.027,0.324,0.730,1.000,5.313,4.358,ok,,0.5,0.5001,20
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.6467,0.35658,37,10000,9175,affine@direct,1.18,3.966,4.020,0.027,0.324,0.730,1.000,5.566,3.862,ok,,0.5,0.5001,20
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.4573,0.35658,37,10000,9040,homography,0.87,5.225,4.780,0.000,0.216,0.568,0.946,23.840,16.888,ok,,0.25,0.2500,11
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.4573,0.35658,37,10000,9002,homography@direct,1.88,5.223,4.798,0.000,0.216,0.568,0.946,15.988,9.969,ok,,0.25,0.2500,11
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2892,0.35658,37,10000,3266,homography,0.78,13.225,12.866,0.000,0.000,0.081,0.432,58.480,68.678,ok,,0.1,0.1000,6
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2892,0.35658,37,10000,9643,homography@direct+zoom,2.43,5.356,4.149,0.027,0.216,0.595,0.865,38.469,31.835,ok,,0.1,0.1000,6
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2045,0.35658,37,10000,78,homography,0.76,10599.811,4081.953,0.000,0.000,0.000,0.000,8584.683,7835.170,ok,,0.05,0.0500,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2045,0.35658,37,10000,299,affine@direct+zoom,2.37,1898.159,1912.331,0.000,0.000,0.000,0.000,1921.988,1919.331,ok,,0.05,0.0500,3
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1294,0.35658,37,10000,42,homography,0.66,3925.190,2011.922,0.000,0.000,0.000,0.000,2626.591,2357.810,ok,,0.02,0.0200,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_2#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1294,0.35658,37,10000,60,affine@direct,0.69,6067.769,6143.716,0.000,0.000,0.000,0.000,6072.019,6093.809,ok,,0.02,0.0200,1
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.25,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.25,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.1,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.1,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.05,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.05,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.02,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.02,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.25,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.25,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.1,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.1,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.05,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.05,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.02,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_3#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.02,,
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.7313,0.35637,53,10000,4172,affine,1.08,7.049,6.465,0.019,0.151,0.302,0.755,13.732,9.565,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.7313,0.35637,53,10000,4349,homography@direct,1.17,7.211,6.640,0.000,0.170,0.321,0.755,10.402,8.145,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.5171,0.35637,53,10000,342,affine,0.86,55.132,56.971,0.000,0.000,0.000,0.038,44.921,42.664,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.5171,0.35637,53,10000,2792,affine@direct+zoom,3.92,9.420,8.022,0.019,0.132,0.208,0.698,14.855,10.901,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.3271,0.35637,53,10000,261,affine,0.82,158.435,173.283,0.000,0.000,0.000,0.019,141.644,146.706,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.3271,0.35637,53,10000,5477,affine@direct+zoom,2.54,7.594,6.452,0.057,0.264,0.434,0.660,17.834,16.569,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2313,0.35637,53,10000,96,affine,0.75,1549.027,1610.691,0.000,0.000,0.000,0.000,1408.094,1426.497,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2313,0.35637,53,10000,6945,homography@direct+zoom,3.19,18.633,13.973,0.019,0.113,0.226,0.415,29.864,28.649,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1463,0.35637,53,10000,271,affine,0.73,2401.536,2221.540,0.000,0.000,0.000,0.000,2455.843,2287.932,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1463,0.35637,53,10000,171,homography@direct+zoom,2.17,5049.153,2026.173,0.000,0.000,0.000,0.000,1784.422,1676.219,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.7313,0.35637,53,10000,47,homography,1.11,1687.046,1587.811,0.000,0.000,0.000,0.000,1264.607,1350.011,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.7313,0.35637,53,10000,34,homography@direct,5.15,2428.694,2034.224,0.000,0.000,0.000,0.000,3263.556,2896.437,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.5171,0.35637,53,10000,31,homography,0.89,2715.358,1944.467,0.000,0.000,0.000,0.000,1678.167,1458.607,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.5171,0.35637,53,10000,39,affine@direct,4.37,2173.302,2199.017,0.000,0.000,0.000,0.000,2408.654,2473.815,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.3271,0.35637,53,10000,86,affine,0.79,1049.791,904.839,0.000,0.000,0.000,0.000,1158.952,1090.589,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.3271,0.35637,53,10000,78,homography@direct,1.50,1571.663,1442.833,0.000,0.000,0.000,0.000,1633.487,1507.390,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2313,0.35637,53,10000,246,affine,0.74,1798.210,1805.897,0.000,0.000,0.000,0.000,1856.765,1827.225,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2313,0.35637,53,10000,121,homography@direct+zoom,1.49,4167.594,1133.399,0.000,0.000,0.000,0.000,950.545,976.763,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1463,0.35637,53,10000,54,homography,0.72,1734.377,1498.890,0.000,0.000,0.000,0.000,2697.756,2305.142,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1463,0.35637,53,10000,107,affine@direct,1.34,3978.517,3608.035,0.000,0.000,0.000,0.000,3666.901,3516.842,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.7313,0.35637,53,10000,8675,homography,1.06,6.936,4.821,0.019,0.302,0.509,0.792,9.365,6.646,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.7313,0.35637,53,10000,8756,homography@direct,1.20,6.735,4.879,0.057,0.264,0.509,0.792,7.879,6.780,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.5171,0.35637,53,10000,9014,homography,0.88,7.628,5.893,0.038,0.189,0.434,0.755,28.324,20.494,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.5171,0.35637,53,10000,9330,homography@direct+zoom,3.77,8.661,6.132,0.038,0.264,0.396,0.736,20.374,9.875,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.3271,0.35637,53,10000,1571,affine,0.76,17.629,15.907,0.019,0.057,0.170,0.283,48.518,39.500,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.3271,0.35637,53,10000,1376,affine@direct,1.59,11.652,9.713,0.019,0.170,0.245,0.528,64.037,57.138,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.2313,0.35637,53,10000,44,homography,0.75,3908.277,1505.898,0.000,0.000,0.000,0.000,1447.468,1290.074,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.2313,0.35637,53,10000,2759,homography@direct+zoom,2.86,1669.258,1438.733,0.000,0.000,0.000,0.000,1680.298,1643.621,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,direct,0.1463,0.35637,53,10000,33,homography,0.71,5997.543,1423.172,0.000,0.000,0.000,0.000,7224.088,6682.249,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,ma_roma,pyramid_v2,0.1463,0.35637,53,10000,65,affine@direct,0.76,5950.426,6179.489,0.000,0.000,0.000,0.000,5528.876,5715.140,ok,,0.02,0.0200,4
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,ma_roma,direct,0.8632,1.95136,41,10000,3316,homography,0.90,11.199,8.003,0.000,0.073,0.268,0.659,13.341,12.409,ok,,0.5,0.4999,41
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,ma_roma,pyramid_v2,0.8632,1.95136,41,10000,3239,homography@direct,0.91,11.788,9.245,0.000,0.122,0.220,0.585,12.019,8.717,ok,,0.5,0.4999,41
