pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.4284,2.88000,18,10000,2057,affine,0.76,20.745,18.809,0.000,0.056,0.111,0.167,13.547,11.014,ok,,0.25,0.2500,11
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.4284,2.88000,18,10000,1858,affine@direct+zoom,3.05,23.282,15.780,0.000,0.056,0.111,0.333,20.077,11.434,ok,,0.25,0.2500,11
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2709,2.88000,18,10000,774,affine,0.71,1596.029,1580.555,0.000,0.000,0.000,0.000,1553.694,1571.654,ok,,0.1,0.1002,6
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2709,2.88000,18,10000,651,affine@direct,0.80,1674.884,1713.734,0.000,0.000,0.000,0.000,1705.518,1748.174,ok,,0.1,0.1002,6
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1913,2.88000,18,10000,885,affine,0.73,3264.101,3471.878,0.000,0.000,0.000,0.000,3178.175,3437.409,ok,,0.05,0.0500,2
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1913,2.88000,18,10000,963,affine@direct,0.70,3138.481,3399.649,0.000,0.000,0.000,0.000,3061.911,3352.672,ok,,0.05,0.0500,2
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1209,2.88000,18,10000,1568,affine,0.68,3823.869,3890.859,0.000,0.000,0.000,0.000,3855.082,3998.792,ok,,0.02,0.0199,0
eval_CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning_2#5,SerialSectioning,CoNi-AM67_SEM-EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1209,2.88000,18,10000,1646,affine@direct,0.68,3933.416,4082.838,0.000,0.000,0.000,0.000,3997.302,4134.620,ok,,0.02,0.0199,0
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.6872,0.10851,47,10000,6104,homography,2.06,4.189,3.417,0.064,0.340,0.702,0.957,7.202,5.448,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.6872,0.10851,47,10000,6470,affine@direct,2.15,3.059,2.902,0.043,0.532,0.851,1.000,8.562,4.887,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.4860,0.10851,47,10000,3371,homography,1.43,3.420,3.153,0.085,0.489,0.745,1.000,26.899,15.819,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.4860,0.10851,47,10000,3356,homography@direct,2.88,3.501,3.233,0.085,0.489,0.723,1.000,21.850,13.703,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.3074,0.10851,47,10000,563,affine,1.09,738.759,713.484,0.000,0.000,0.000,0.000,782.206,735.200,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.3074,0.10851,47,10000,399,affine@direct,1.10,1567.559,1509.841,0.000,0.000,0.000,0.000,1519.556,1443.121,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.2173,0.10851,47,10000,701,affine,0.98,354.572,347.160,0.000,0.000,0.000,0.000,412.225,389.924,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.2173,0.10851,47,10000,1077,homography@direct+zoom,2.94,2673.662,575.816,0.000,0.000,0.000,0.000,765.220,678.817,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.1374,0.10851,47,10000,939,affine,0.96,3321.875,3554.419,0.000,0.000,0.000,0.000,3107.076,3222.871,ok,,0.02,0.0200,1
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#0,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.1374,0.10851,47,10000,1056,homography@direct,0.94,3873.255,3746.785,0.000,0.000,0.000,0.000,3351.700,3387.863,ok,,0.02,0.0200,1
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.6872,0.10851,47,10000,6673,affine,2.10,2.893,2.971,0.064,0.511,0.872,1.000,6.788,4.879,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.6872,0.10851,47,10000,6567,homography@direct,2.43,2.944,2.473,0.149,0.553,0.851,1.000,8.515,5.008,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.4860,0.10851,47,10000,2674,homography,1.67,3.278,2.786,0.128,0.511,0.787,1.000,21.894,16.004,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.4860,0.10851,47,10000,2624,homography@direct,2.88,3.393,2.744,0.085,0.511,0.787,1.000,24.993,21.754,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.3074,0.10851,47,10000,512,affine,1.07,973.294,1049.845,0.000,0.000,0.000,0.000,952.014,1032.507,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.3074,0.10851,47,10000,565,affine@direct,1.12,635.524,613.867,0.000,0.000,0.000,0.000,649.505,635.844,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.2173,0.10851,47,10000,872,affine,1.01,1717.778,1723.455,0.000,0.000,0.000,0.000,1695.325,1750.530,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.2173,0.10851,47,10000,936,affine@direct,1.02,1729.304,1744.724,0.000,0.000,0.000,0.000,1705.256,1744.364,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.1374,0.10851,47,10000,950,affine,0.99,3014.594,3112.773,0.000,0.000,0.000,0.000,3009.068,3124.994,ok,,0.02,0.0200,1
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#1,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.1374,0.10851,47,10000,1039,affine@direct,0.95,3097.015,3183.021,0.000,0.000,0.000,0.000,2884.058,2964.363,ok,,0.02,0.0200,1
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.6872,0.10851,47,10000,3781,homography,2.17,2.432,2.249,0.149,0.660,0.957,1.000,10.699,5.811,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.6872,0.10851,47,10000,4001,homography@direct,2.34,2.076,1.853,0.213,0.745,0.957,1.000,13.029,7.187,ok,,0.5,0.5000,22
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.4860,0.10851,47,10000,3640,homography,1.62,5.887,5.067,0.106,0.319,0.489,0.809,12.429,7.902,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.4860,0.10851,47,10000,3851,affine@direct+zoom,4.93,2.403,2.246,0.149,0.723,0.915,1.000,25.764,18.491,ok,,0.25,0.2500,9
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.3074,0.10851,47,10000,1112,affine,1.27,1687.958,1531.963,0.000,0.000,0.000,0.000,1530.761,1417.643,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.3074,0.10851,47,10000,969,affine@direct,1.30,1664.046,1523.158,0.000,0.000,0.000,0.000,1622.499,1460.362,ok,,0.1,0.1000,5
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.2173,0.10851,47,10000,528,affine,1.15,1976.483,2060.740,0.000,0.000,0.000,0.000,1956.725,2017.871,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.2173,0.10851,47,10000,557,affine@direct,1.20,1930.017,2011.349,0.000,0.000,0.000,0.000,1763.165,1860.701,ok,,0.05,0.0500,2
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,direct,0.1374,0.10851,47,10000,1349,affine,1.06,3375.196,3482.293,0.000,0.000,0.000,0.000,3406.619,3346.424,ok,,0.02,0.0200,1
eval_CoNi-AM90_SEM-EBSD_SameSlice_0#2,SameSlice,CoNi-AM90_SEM-EBSD_SameSlice,ma_roma_ft,pyramid_v2,0.1374,0.10851,47,10000,1363,affine@direct,1.10,3397.965,3501.533,0.000,0.000,0.000,0.000,3403.886,3354.206,ok,,0.02,0.0200,1
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,direct,0.7073,1.85714,61,10000,4971,affine,0.72,5.802,4.794,0.066,0.311,0.557,0.836,5.086,4.143,ok,,0.5,0.5003,58
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.7073,1.85714,61,10000,5039,homography@direct,0.78,6.667,4.542,0.016,0.262,0.525,0.803,6.074,4.517,ok,,0.5,0.5003,58
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,direct,0.5000,1.85714,61,10000,2036,affine,0.76,10.008,8.043,0.016,0.098,0.262,0.656,10.903,7.447,ok,,0.25,0.2498,27
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5000,1.85714,61,10000,3819,affine@direct+zoom,3.08,8.786,6.447,0.033,0.131,0.328,0.672,10.762,5.986,ok,,0.25,0.2498,27
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,direct,0.3162,1.85714,61,10000,1004,homography,0.63,67.593,53.655,0.000,0.033,0.082,0.131,88.359,77.611,ok,,0.1,0.1001,13
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3162,1.85714,61,10000,3047,affine@direct+zoom,2.80,24.161,20.489,0.000,0.033,0.131,0.311,32.244,25.996,ok,,0.1,0.1001,13
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,direct,0.2237,1.85714,61,10000,836,affine,0.63,1313.206,1244.811,0.000,0.000,0.000,0.000,1338.160,1262.260,ok,,0.05,0.0501,5
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2237,1.85714,61,10000,1205,affine@direct+zoom,1.93,912.994,866.294,0.000,0.000,0.000,0.000,867.311,838.845,ok,,0.05,0.0501,5
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,direct,0.1415,1.85714,61,10000,897,affine,0.64,2322.324,2157.983,0.000,0.000,0.000,0.000,2368.789,2233.590,ok,,0.02,0.0200,0
eval_CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning_0#0,SerialSectioning,CoNi_SEM-SE_SEM-BSE_Cracks-SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1415,1.85714,61,10000,772,affine@direct,0.67,2804.348,2634.861,0.000,0.000,0.000,0.000,2765.039,2591.466,ok,,0.02,0.0200,0
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.5192,5.12007,46,10000,1097,affine,0.94,17.280,11.377,0.000,0.022,0.130,0.391,16.736,12.893,ok,,0.25,0.2500,46
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5192,5.12007,46,10000,1123,affine@direct,1.88,17.261,12.058,0.000,0.043,0.087,0.304,16.982,11.814,ok,,0.25,0.2500,46
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.3283,5.12007,46,10000,384,affine,0.84,562.557,580.588,0.000,0.000,0.000,0.000,569.336,590.402,ok,,0.1,0.1000,17
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3283,5.12007,46,10000,1158,affine@direct+zoom,2.41,18.620,13.082,0.000,0.022,0.065,0.326,19.118,14.929,ok,,0.1,0.1000,17
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2325,5.12007,46,10000,327,homography,0.83,1114.717,1123.246,0.000,0.000,0.000,0.000,1013.877,1016.362,ok,,0.05,0.0500,7
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2325,5.12007,46,10000,342,affine@direct+zoom,3.24,1112.122,1136.059,0.000,0.000,0.000,0.000,1096.743,1141.013,ok,,0.05,0.0500,7
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1467,5.12007,46,10000,155,homography,0.78,4247.751,3060.393,0.000,0.000,0.000,0.000,2706.685,2659.171,ok,,0.02,0.0199,3
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1467,5.12007,46,10000,196,homography@direct,1.58,2817.736,2493.150,0.000,0.000,0.000,0.000,2785.115,2763.885,ok,,0.02,0.0199,3
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.5192,5.12007,44,10000,1635,affine,0.93,14.923,11.713,0.000,0.000,0.045,0.386,14.304,11.777,ok,,0.25,0.2500,44
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.5192,5.12007,44,10000,1546,affine@direct,1.92,15.227,11.245,0.000,0.023,0.068,0.477,14.170,11.477,ok,,0.25,0.2500,44
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.3283,5.12007,44,10000,867,affine,0.84,35.038,28.178,0.000,0.000,0.000,0.136,19.879,17.428,ok,,0.1,0.1000,14
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3283,5.12007,44,10000,1897,affine@direct+zoom,2.32,21.128,16.095,0.023,0.068,0.114,0.341,31.622,24.011,ok,,0.1,0.1000,14
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2325,5.12007,44,10000,178,affine,0.80,3297.472,2937.289,0.000,0.000,0.000,0.000,3280.895,2999.889,ok,,0.05,0.0500,9
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2325,5.12007,44,10000,150,affine@direct,0.82,2063.066,2070.256,0.000,0.000,0.000,0.000,2074.285,2071.301,ok,,0.05,0.0500,9
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1467,5.12007,44,10000,343,affine,0.78,3297.534,3559.730,0.000,0.000,0.000,0.000,3296.583,3531.817,ok,,0.02,0.0199,6
eval_In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-PrecipitationStrengthened_SEM-BSE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1467,5.12007,44,10000,268,homography@direct,0.81,5607.235,3201.046,0.000,0.000,0.000,0.000,3025.541,3191.566,ok,,0.02,0.0199,6
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.4714,1.00000,20,10000,6738,homography,0.61,2.767,2.677,0.050,0.650,0.950,1.000,5.873,2.964,ok,,0.5,0.4999,18
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.4714,1.00000,20,10000,6781,affine@direct,0.64,2.885,2.880,0.100,0.550,0.900,1.000,5.648,2.882,ok,,0.5,0.4999,18
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.3333,1.00000,20,10000,1721,affine,0.64,11.487,8.224,0.050,0.100,0.300,0.550,28.081,25.867,ok,,0.25,0.2500,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.3333,1.00000,20,10000,2650,homography@direct+zoom,1.91,62.373,29.562,0.000,0.100,0.300,0.400,52.402,42.720,ok,,0.25,0.2500,11
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2109,1.00000,20,10000,1951,affine,0.56,733.854,636.243,0.000,0.000,0.000,0.000,715.546,601.693,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2109,1.00000,20,10000,1778,affine@direct,0.59,732.082,632.547,0.000,0.000,0.000,0.000,722.702,620.806,ok,,0.1,0.1001,4
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1491,1.00000,20,10000,1727,homography,0.56,797.702,820.758,0.000,0.000,0.000,0.000,934.053,795.331,ok,,0.05,0.0499,2
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.1491,1.00000,20,10000,1672,affine@direct,1.19,877.838,750.767,0.000,0.000,0.000,0.000,958.353,809.957,ok,,0.05,0.0499,2
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.0944,1.00000,20,10000,1582,homography,0.61,2317.649,1228.347,0.000,0.000,0.000,0.000,1786.195,1826.599,ok,,0.02,0.0200,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.0944,1.00000,20,10000,1273,affine@direct,0.60,2313.515,2129.166,0.000,0.000,0.000,0.000,2331.299,2134.032,ok,,0.02,0.0200,0
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.2357,1.00000,26,10000,5173,affine,0.58,12.248,6.807,0.000,0.077,0.423,0.577,8.642,5.250,ok,,0.5,0.4997,21
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,pyramid_v2,0.2357,1.00000,26,10000,6467,homography@direct+zoom,1.83,8.078,6.288,0.077,0.192,0.346,0.731,6.100,5.039,ok,,0.5,0.4997,21
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,ma_roma_ft,direct,0.1667,1.00000,26,10000,2802,homography,0.55,9.364,7.452,0.038,0.154,0.269,0.692,11.356,6.476,ok,,0.25,0.2494,10
